"OILPRICE","CL2_log","CL3_log","CL4_log","CL5_log","CL6_log","CL7_log","CL8_log","CL9_log","CL10_log","CL11_log","CL12_log","CL13_log","CL14_log","CL15_log","BDIY_log","SPX_log","DX1_log","GC1_log","HO1_log","USCI_log","GNR_log","SHCOMP_log","FTSE_log","respLAG","residuos","fitted","obs"
4.5399914599631,4.55534949100414,4.55545459374216,4.5521912611972,4.54658722855579,4.5396712037554,4.53281452379595,4.52634340544212,4.52026567889765,4.51415078760092,4.50898962751412,4.50446548186646,4.49958742341303,4.49457376464606,4.48975933447676,6.91968384984741,7.37035028200507,4.41032250382873,7.16433360638258,1.05507828664438,3.99765009139558,3.82100360704098,7.64205399975619,8.72575088440203,4.55807857845424,-0.0145512951382282,4.55454275510133,302
4.55576983569296,4.5393508449508,4.53560572260218,4.52979987896332,4.52276635973328,4.51568301948656,4.50898962751412,4.50269439439885,4.49647076906475,4.49132936956433,4.48683699902623,4.4818719696436,4.47688216568656,4.47209583176275,4.46786023502349,6.93439720992856,7.37301643043627,4.41542514317789,7.1664590056949,1.04524667306686,3.9952606039982,3.80777298405435,7.63679552683345,8.71869626762612,4.5399914599631,0.0175933570675058,4.53817647862545,303
4.55723965223054,4.55429785561433,4.54923455365779,4.54233687681652,4.53453310638865,4.52688426758955,4.519503359231,4.51261620437748,4.50612303238686,4.50092016461429,4.49647076906475,4.49155345920112,4.48672443078161,4.48198508541771,4.47779125665826,6.96790920180188,7.36079711693329,4.41730931548481,7.15987493853286,1.0489667587777,3.98638808738345,3.7855523413742,7.58234635501349,8.70435302485044,4.55576983569296,0.00353356819509279,4.55370608403545,304
4.55912624748668,4.5560849782976,4.5503971601408,4.54372022367187,4.5364629879783,4.5289368799885,4.52167987548907,4.51491719701053,4.50854914738367,4.50358033022646,4.49936512709111,4.49457376464606,4.48975933447676,4.48514714338836,4.48096658252878,6.99393297522319,7.37024953331629,4.41908154262489,7.15383380157884,1.05026202772706,3.9900945408483,3.79526444481795,7.58044972096935,8.71635547707284,4.55723965223054,0.00324502919845019,4.55588121828823,305
4.57522630961502,4.55818339476375,4.55261293524942,4.54563247327189,4.53817531716381,4.53066213381303,4.52330915950777,4.51644825592729,4.51019994839686,4.50534985070588,4.50125307256832,4.49647076906475,4.491777498633,4.48717462775038,4.48311553998079,7.02553831463852,7.37979433533994,4.42422368337367,7.11983788293692,1.04882662915757,3.98842833663055,3.79436496195991,7.57634846234415,8.72672451531058,4.55912624748668,0.0167864677810053,4.55843984183401,306
4.57016457678928,4.57357631439691,4.56757215557277,4.56027741709736,4.55261293524942,4.54488925510316,4.53731951907992,4.5302310993236,4.52363469800557,4.51841332206181,4.51393170555382,4.5088795256698,4.5038016915998,4.49892038614538,4.49457376464606,7.04838640872188,7.38597506299921,4.42331252157942,7.11700272510424,1.06104886811314,3.98787231771158,3.80019719024589,7.57558977974977,8.73928018476961,4.57522630961502,-0.0044310768168133,4.57459565360609,307
4.58486543264773,4.56892105331297,4.56236706366278,4.55492896955134,4.54732918629824,4.53945764262271,4.53184652156925,4.52471906159046,4.51797697428571,4.51272589559681,4.50799827423582,4.50269439439885,4.49736223335379,4.49222542697196,4.48762462213305,7.06561336359772,7.38167622551192,4.425995672056,7.0833878476253,1.05772084729203,3.97968165390196,3.80644024285308,7.59045305417194,8.73480145123177,4.57016457678928,0.0150041607028861,4.56986127194484,308
4.60116216459055,4.58374223857447,4.57491714281707,4.56674115936831,4.55870731157775,4.55050278464578,4.54233687681652,4.53496229094459,4.52796511507912,4.52233190767909,4.51743127168008,4.51184802875672,4.50612303238686,4.50058714579565,4.495578509358,7.07242190053737,7.38706546754817,4.42452322627345,7.12508194497478,1.05556559912574,3.98285418618874,3.80666248977032,7.59851962284029,8.74954224180984,4.58486543264773,0.0158641762637408,4.58529798832681,309
4.61749393567692,4.59935330066653,4.58883753136719,4.57892887478286,4.56933573297888,4.55964967068628,4.55060839799541,4.54265628059885,4.53539129138017,4.52969204481213,4.52461067812967,4.51895848916903,4.51316454019207,4.50755735712109,4.50247278774975,7.0647590277918,7.38652041389645,4.4305667675881,7.13289683295902,1.06519337912266,3.98638808738345,3.80243132879805,7.60417709207574,8.74892376846774,4.60116216459055,0.0160816246345295,4.60141231104239,310
4.63686263272058,4.61620903310331,4.60577000606006,4.5948167739086,4.58394654953646,4.57316338985301,4.56320170116559,4.55440306893444,4.54658722855579,4.54041830875839,4.5350695583086,4.52915269956418,4.52309207495248,4.5173220954149,4.51206756772577,7.03262426102801,7.38734407340627,4.42683268230444,7.13089883029635,1.08221186730033,3.99434004791736,3.80153827225287,7.59803334757385,8.73711556028831,4.61749393567692,0.0182638062667374,4.61859882645384,311
4.63608728862281,4.63521430733647,4.62301010411642,4.60966009126094,4.59623034441862,4.58333349137892,4.57202696739484,4.56257578835567,4.55429785561433,4.54796471221731,4.54254982400642,4.53624874052167,4.52990770148754,4.52374318729236,4.51808607908098,7.00215595440362,7.39749413129165,4.44152120645952,7.10064578712533,1.0951730479206,3.98990954408522,3.80109144472086,7.60449599505221,8.7602177983236,4.63686263272058,-0.0021770400008635,4.63826432862367,312
4.63986142577802,4.63492314413744,4.6243844049119,4.61065511621866,4.59713801429083,4.58394654953646,4.57275029473198,4.56382722245371,4.55619000376637,4.55050278464578,4.54563247327189,4.5395644288901,4.53313698308826,4.52688426758955,4.52113619037808,7.01660968389422,7.40273196929377,4.43815882768487,7.11902865772586,1.09195685700127,3.99562858928294,3.80443779474821,7.57981670939576,8.7718509135456,4.63608728862281,0.00174326822554576,4.63811815755247,313
4.66833276094573,4.63773417686135,4.62683382562412,4.61313835563727,4.59985609116432,4.58639503066176,4.57460788040545,4.56518117777173,4.55713473694953,4.55113629749561,4.54605692149558,4.53977796722104,4.53335189819762,4.52699240492407,4.52113619037808,7.02108396428914,7.40993563992309,4.44248653704246,7.13528917859764,1.09383422521501,4.00168087735868,3.8177123259569,7.5834765057187,8.7815708123361,4.63986142577802,0.0271490711303963,4.64118368981533,314
4.65310283974339,4.65984774727879,4.64419857295557,4.62781191646892,4.61214579972452,4.59491780952374,4.57995493684703,4.56943937603229,4.56132278620781,4.55576983569296,4.55071400019203,4.54425177101867,4.53764052919449,4.53130833738964,4.52569398448629,7.02997291170639,7.41011718633593,4.43602938018143,7.13568734702814,1.09917879483985,4.00769675549643,3.81661282062349,7.60495921975187,8.78032639094661,4.66833276094573,-0.0109672118661962,4.66407005160959,315
4.66296728471431,4.64803808621527,4.6348260708956,4.62094510510345,4.60846475293752,4.59431144265322,4.58128724552476,4.57161340245925,4.56351451071926,4.55797375115712,4.5529290741424,4.54648118963941,4.53988471928946,4.53388898398313,4.52861306326594,7.03790596344718,7.42358038448639,4.42028534679097,7.15851399732932,1.09694423156741,4.01060056878914,3.84993481311472,7.63674728849747,8.7862121870375,4.65310283974339,0.0109587837042417,4.65200850101007,316
4.66645341440499,4.65918477429433,4.64573614773475,4.63142255713216,4.61818512306559,4.60366905986182,4.58995502018161,4.57995493684703,4.57109620565434,4.56476477135305,4.55912624748668,4.55229669638102,4.54520784481541,4.53870981928782,4.53302950821041,7.04664727784876,7.42666216124062,4.42326454269013,7.15442002533769,1.10836458011079,4.00878667386045,3.84310155996172,7.62045505558305,8.78644139938847,4.66296728471431,0.00279796480130858,4.66365544960368,317
4.66343909411207,4.6626840921887,4.64909137304602,4.63463189613771,4.62064975683648,4.60577000606006,4.59238885162336,4.58241319886548,4.57316338985301,4.56642935767166,4.56038200319796,4.5533504372583,4.54616300540806,4.5395644288901,4.53388898398313,7.04838640872188,7.42803606151888,4.42366029970049,7.15831942587234,1.10727466174676,4.01005674569951,3.84566950487813,7.63016510142762,8.79271664654409,4.66645341440499,-0.00386796558019061,4.66730705969226,318
4.66795717408686,4.66051028102126,4.64813388542021,4.6342434334738,4.62055128802639,4.60616968632117,4.59340120238809,4.58404868936598,4.57502020903721,4.56798739486038,4.56163618396436,4.55429785561433,4.54679927266176,4.5399914599631,4.53431844501614,7.04925484125584,7.42432040027533,4.41693517916207,7.1635596125359,1.11412468029862,4.01710348187865,3.84844402378527,7.63323411290535,8.78819695081521,4.66343909411207,0.00298505470880116,4.66497211937806,319
4.68250152892441,4.66673554164625,4.65443642729101,4.64034426099575,4.62644232126363,4.61214579972452,4.59945387899198,4.58995502018161,4.58057006911986,4.57295686362344,4.5660134707869,4.55849777778966,4.55071400019203,4.54372022367187,4.53796143629464,7.04838640872188,7.42709059241554,4.41968362585098,7.16800191824785,1.12206836470445,4.01403793083488,3.85290974093564,7.6231139479073,8.79055826297322,4.66795717408686,0.0110440020560607,4.67145752686835,320
4.6825940829529,4.68037041855103,4.66617120754549,4.65033473794247,4.63550538578416,4.62025582340613,4.60606978123093,4.59471572808423,4.58364006743773,4.57471097850338,4.56653330237317,4.55786891287008,4.54891724443729,4.54127146013786,4.53528405852393,7.04403289727469,7.4321109573519,4.42106704311171,7.15715120144041,1.13162789245227,4.01854284880582,3.85608737309784,7.61253454377179,8.80002351313699,4.68250152892441,-0.00300733613808504,4.68560141909098,321
4.67198735902541,4.68092679838734,4.66457052926954,4.64775063352321,4.63161735600294,4.61551647804224,4.60086091439999,4.58883753136719,4.57718214944792,4.56798739486038,4.55964967068628,4.55050278464578,4.54127146013786,4.5335667671284,4.52796511507912,7.03702761468628,7.43371973024091,4.41812951165416,7.16684495706982,1.12797689729801,4.02015966403272,3.8607297110406,7.59722069013946,8.79946565830048,4.6825940829529,-0.0141440332929595,4.68613139231837,322
4.67497606023205,4.67226792952059,4.658805735154,4.64362137236234,4.62849601129159,4.61343593040512,4.59975555328659,4.58873587952467,4.5779017588339,4.56943937603229,4.56163618396436,4.55271832598567,4.54350752559598,4.53592728324593,4.53033887536509,7.0343879299155,7.43575065530476,4.41336782809462,7.19067603433221,1.12050423508421,4.01836304119947,3.87015880132945,7.60327963182783,8.7983339158246,4.67198735902541,-0.00218408254076725,4.67716014277282,323
4.65766775494585,4.66145599699868,4.64621615542409,4.63122772030738,4.61670342180176,4.60336856404146,4.59238885162336,4.58169682980245,4.57316338985301,4.56518117777173,4.55640002161866,4.54732918629824,4.53988471928946,4.53431844501614,4.53012331166518,7.02731451403978,7.43389701005984,4.40994574383861,7.19556234362207,1.12144952257087,4.01836304119947,3.87805248585699,7.62260524118532,8.79443091100607,4.67497606023205,-0.00821778101669432,4.66588553596254,324
4.65861616169372,4.64535197562092,4.63161735600294,4.61769146654176,4.60416968565451,4.5921862584298,4.58231089184201,4.57244036136517,4.56445235270953,4.55702981066016,4.54881145231871,4.54063166485052,4.53388898398313,4.52882895273137,4.52482743330555,7.0184017990692,7.43007855073995,4.41431229817185,7.19668657083435,1.11415750000357,4.01295372400659,3.8649313978943,7.61743012214769,8.79791107006639,4.65766775494585,0.00946845009874677,4.64914771159497,325
4.65109911787649,4.64889994884942,4.63628118101314,4.62281362116069,4.6097596383219,4.5980448610455,4.58843086198379,4.57882621064849,4.57088925201122,4.56361875882986,4.55555968543476,4.54764699974443,4.54116485601218,4.5358201078533,4.53152364581979,6.99576615630485,7.43263172597079,4.41004298581319,7.18992217074581,1.11021142451146,4.01060056878914,3.86681641259007,7.61143183063988,8.79300509129753,4.65861616169372,-0.00156569112649739,4.65266480900299,326
4.64966542587464,4.64448704836504,4.63259078156408,4.61927031036687,4.60577000606006,4.59380585590904,4.58374223857447,4.57378271274646,4.56580546246581,4.55891680147063,4.55134737929058,4.54425177101867,4.53870981928782,4.53410373755423,4.53033887536509,6.98656645940643,7.4334596629766,4.40652410627427,7.19368581839511,1.10197330080029,4.00369019395397,3.86702563949741,7.60631279723436,8.78795288467207,4.65109911787649,0.00163795468794721,4.64802747118669,327
4.63550538578416,4.64342889810518,4.63200683994165,4.6191717056239,4.60596986615866,4.59390699370938,4.58404868936598,4.57440165231646,4.56674115936831,4.55975432245761,4.55198035747397,4.54457056385916,4.53881668543807,4.53388898398313,4.52969204481213,6.98007594056176,7.42971666930853,4.40651190869793,7.19274623362243,1.10399776094445,4.00021701616406,3.85967652505594,7.58898674859412,8.78879161259979,4.64966542587464,-0.0113297017316381,4.6468350875158,328
4.65424602363468,4.62986279857846,4.62025582340613,4.61005822006087,4.59885025724327,4.58792229257854,4.57872353597311,4.56964662991904,4.56236706366278,4.55566476608425,4.54817646446797,4.54116485601218,4.5358201078533,4.53109298259178,4.52710053056617,6.97260625130175,7.43009041348796,4.40841293411781,7.18852602313114,1.10084313181947,3.99323426085297,3.84031215787415,7.59592006801778,8.79042130689787,4.63550538578416,0.0214713610566224,4.63277466257806,329
4.68111218956325,4.64650404948107,4.63414629422461,4.62153554007436,4.60836507688461,4.59653299259243,4.58670066970443,4.57718214944792,4.56954300834494,4.56257578835567,4.55482381155135,4.54764699974443,4.54223038621422,4.53742653390157,4.53335189819762,6.96790920180188,7.42995398338889,4.40389819867511,7.18121164416994,1.11287673268181,3.99966751528019,3.83341260484623,7.5977976445886,8.79801679826948,4.65424602363468,0.0311969585547068,4.64991523100854,330
4.67226792952059,4.67217441476857,4.65700333462811,4.64159854260164,4.62624651159001,4.61224509966005,4.60055957343041,4.58944722552286,4.58067255438769,4.57295686362344,4.56424401937545,4.55566476608425,4.54902302536509,4.54308199367467,4.53817531716381,6.97166860472579,7.44241656289376,4.41469951517551,7.18159194461187,1.1303047354006,4.00241200515583,3.83816115682969,7.61533283898429,8.8071726229167,4.68111218956325,-0.0044536026521824,4.67672153217277,331
4.66870820679208,4.66570068572812,4.65167201963951,4.6369595084775,4.62242053939462,4.60886335782571,4.5976419195673,4.5869043771812,4.57841544867927,4.5709927341865,4.56268013436714,4.55429785561433,4.54785881927498,4.5419108463489,4.53699840588476,7.0604763659998,7.44405564841705,4.40925262092747,7.1772097331596,1.12213348370946,3.99948428119814,3.83729945923221,7.61550531692602,8.80205629430422,4.67226792952059,-0.00193819923458632,4.67064640602667,332
4.65681341913993,4.66249525260736,4.64928276060641,4.63550538578416,4.62202730305451,4.60906260070344,4.59814557105113,4.58751525074937,4.57913417143725,4.57192359219446,4.5641398364301,4.55629501820595,4.55008021967013,4.54425177101867,4.5393508449508,6.96413561241824,7.44257473466278,4.40874159119146,7.17376673052352,1.11586264207464,4.00003388275086,3.83557383326474,7.62582919106594,8.79779022414479,4.66870820679208,-0.00981379561778496,4.66662721475772,333
4.64794227783196,4.65167201963951,4.63928171561686,4.62605066356745,4.61293992325245,4.60025814162707,4.58944722552286,4.57892887478286,4.57026813397883,4.56288879373149,4.55492896955134,4.54732918629824,4.54137805290031,4.53571292097287,4.53098528779871,6.95272864462487,7.4368352732896,4.40535245997738,7.15500590563958,1.10137513515704,3.99397158807531,3.82515707240648,7.63070395077887,8.7954610892574,4.65681341913993,-0.00731371349666449,4.65525599132862,334
4.63860496207433,4.64352513986455,4.63229885337634,4.61996027146073,4.60786654753583,4.59592760462116,4.58527355427363,4.57502020903721,4.56632540216452,4.55870731157775,4.55081959123801,4.54361388028899,4.53817531716381,4.53292202178047,4.52839712718218,6.93147180559945,7.43302212453719,4.40125311563748,7.15656657704492,1.08660718154068,3.99064932588334,3.82166056534775,7.6240231055328,8.78127905001283,4.64794227783196,-0.00799954654373162,4.64660450861806,335
4.66315603518674,4.63346605514294,4.6225188243227,4.61045619041733,4.59874961818517,4.58731166768678,4.57707930582157,4.56746831880408,4.55933564964429,4.55208581489564,4.54457056385916,4.53785447870322,4.53270701425438,4.52753291626094,4.52287494326126,6.91968384984741,7.43690007733104,4.39761697134497,7.16877248272443,1.08431050395725,4.00021701616406,3.84438635671233,7.62310416752577,8.78411627940807,4.63860496207433,0.0270021523236817,4.63615388286306,336
4.6644762918855,4.65548299986168,4.64265863039908,4.62869138102944,4.61541750243964,4.60246653441378,4.59086840127723,4.58016002298392,4.57119966641694,4.56341025173986,4.55534949100414,4.54807059394752,4.54223038621422,4.53657009449583,4.53152364581979,6.90875477931522,7.43332369180228,4.39937527300849,7.1770187659099,1.09644327138327,4.00259470361253,3.85099830359037,7.62668715851581,8.79230660819216,4.66315603518674,0.00567787342410715,4.65879841846139,337
4.6712387859578,4.65890050840906,4.64765479759425,4.63443768366866,4.6218306268812,4.60936139060656,4.59784341060163,4.5869043771812,4.57759341821786,4.56923207918246,4.56090476969008,4.55345575030141,4.54754107315146,4.54180431036627,4.5364629879783,6.9037472575846,7.43217014926393,4.40187828037648,7.20117088328168,1.10555480023468,4.01746351788614,3.85608737309784,7.65030196183685,8.79092338749996,4.6644762918855,0.00894342686227298,4.66229535909553,338
4.67142598176516,4.66720557690754,4.6559583528202,4.64227327393959,4.6290820060344,4.61611012602643,4.60416968565451,4.59309760475382,4.58353788586098,4.57491714281707,4.56622143584952,4.55860255017176,4.55250753340479,4.54669325622912,4.54127146013786,6.91473089271856,7.43494232175533,4.40745068701404,7.19180576519987,1.11419031863143,4.01710348187865,3.85798911693566,7.65262166321739,8.79662633480961,4.6712387859578,0.00039373580364194,4.67103224596152,339
4.67590820049343,4.66870820679208,4.6578575082671,4.64410239598988,4.63054549231932,4.61779021734419,4.60606978123093,4.59491780952374,4.5851715394814,4.57635910413397,4.56767598156051,4.55996359315001,4.55387689160054,4.54807059394752,4.54265628059885,6.96602418710611,7.42975227001105,4.40687777128402,7.19029917357779,1.11442001887362,4.02481583290327,3.86241250487481,7.64975928815606,8.79291401246874,4.67142598176516,0.00303602843429438,4.67287217205913,340
4.67711868530067,4.67460296070343,4.66428779047118,4.65052588770889,4.63628118101314,4.62320654847419,4.61145042394524,4.60005713660127,4.59015806586759,4.58118482323758,4.57213033190989,4.56403564262954,4.55755433204643,4.5514529034821,4.54573860221867,6.99484998583307,7.41536774608479,4.40007527365111,7.19274623362243,1.12258919804956,4.03264644775189,3.86136109062592,7.64102661062624,8.77698491897709,4.67590820049343,-0.00180750850434154,4.67892619380501,341
4.6737629774537,4.67553544864866,4.66805108402729,4.65557808853194,4.64169496067046,4.6283983121073,4.61630793039855,4.60457000591606,4.59421034575175,4.58466130935655,4.57502020903721,4.56653330237317,4.55964967068628,4.55313977789371,4.54701127181456,7.00488198971286,7.41205767267078,4.40113048847295,7.22201842366383,1.125935584317,4.03335529059567,3.85756681963209,7.63455481350393,8.77955745588373,4.67711868530067,-0.00615831614768706,4.67992129360139,342
4.65357932519578,4.67151956652962,4.66372207293771,4.65138560978505,4.63783096822764,4.62477671562701,4.61284069229231,4.60116216459055,4.59107126160859,4.58179919966485,4.57244036136517,4.56424401937545,4.55776406359082,4.5514529034821,4.54531401883473,7.01660968389422,7.40613983257752,4.40072571210637,7.21890970761906,1.12200324145869,4.04094378549499,3.84652402319545,7.64281186261929,8.7742665606733,4.6737629774537,-0.0221878272032801,4.67576715239906,343
4.64294755032212,4.65500742083526,4.6498567036105,4.64044080007001,4.62820288509866,4.61630793039855,4.60586994110236,4.59542283453321,4.58649692072247,4.57831273181821,4.56975024075683,4.56205389491446,4.55566476608425,4.54955176222508,4.54361388028899,7.04315991598834,7.40995379604761,4.39685366891705,7.22438917338369,1.12440998148925,4.03583229115443,3.84865712980633,7.63655431188081,8.77237789827524,4.65357932519578,-0.0159666436262348,4.65891419394835,344
4.65424602363468,4.63831478458039,4.6290820060344,4.61759270598665,4.60646934171971,4.59653299259243,4.58680252862991,4.57862085075455,4.57109620565434,4.56309740956618,4.55576983569296,4.54965747605783,4.54382655574704,4.53806838244736,4.53259949315326,7.05272104923232,7.4041573820824,4.40027167701515,7.21744343169653,1.12389009585238,4.03229183781909,3.83254680392635,7.63673281654291,8.76261473515342,4.64294755032212,0.0125811002318814,4.6416649234028,345
4.66739352916822,4.64755895247988,4.6372500794515,4.62458057950791,4.61224509966005,4.60136294764514,4.59117267634424,4.5827200571505,4.57481406597319,4.56642935767166,4.55870731157775,4.5521912611972,4.54605692149558,4.5399914599631,4.5342110970476,7.05444965813294,7.41273987712312,4.40414276023859,7.22657258036463,1.12164498777868,4.02980604108453,3.84460032911071,7.63391161314903,8.77135467409989,4.65424602363468,0.0160154277920767,4.65137810137614,346
4.6626840921887,4.66079408973609,4.64947411154462,4.63579637952985,4.62222394055392,4.61005822006087,4.59874961818517,4.58934563564112,4.58067255438769,4.57171680972887,4.56351451071926,4.55650501400681,4.54997455052014,4.54350752559598,4.53731951907992,7.0604763659998,7.41667909545853,4.40246631391134,7.22802554102707,1.12978790613656,4.03777421073371,3.85545265393975,7.62922749129299,8.77834133208948,4.66739352916822,-0.00246394464228476,4.66514803683098,347
4.69143962114027,4.6572881402502,4.64592817846026,4.63259078156408,4.61956606627182,4.60766706618668,4.59643212004481,4.58710804316968,4.57841544867927,4.56943937603229,4.56132278620781,4.55440306893444,4.54775291511814,4.54137805290031,4.53517681416756,7.0604763659998,7.41263123854545,4.40300504105907,7.22802554102707,1.12460486894236,4.04742764243435,3.85333400907947,7.64801025694488,8.77834133208948,4.6626840921887,0.0299694458264025,4.66147017531387,348
4.70138904372863,4.68490515400694,4.671893818031,4.65747796561144,4.64323638679455,4.62986279857846,4.61709875685337,4.60626958143139,4.59623034441862,4.58588542457622,4.57677071146639,4.56923207918246,4.56184506124972,4.55471864249199,4.54785881927498,7.06390396147207,7.39662972897812,4.40002616678228,7.25788384205084,1.1508567971747,4.05004430332552,3.84009726585656,7.6513911803471,8.77043908654689,4.69143962114027,0.0115870259470164,4.68980201778161,349
4.68951133442184,4.69473662934713,4.680648647164,4.66513576715553,4.65014355163082,4.63618423951726,4.62261709959181,4.61085400245639,4.59985609116432,4.58883753136719,4.5790315283784,4.57078575912626,4.56299310708891,4.55534949100414,4.54796471221731,7.04403289727469,7.39937361820028,4.40323758354502,7.25805997591303,1.16574120184138,4.04917284357538,3.84695100868443,7.65031147979963,8.76874536921027,4.70138904372863,-0.0103722737662416,4.69988360818808,350
4.67888522381037,4.68351915239907,4.66908351173174,4.65348404626664,4.63831478458039,4.62399194022868,4.61025722503665,4.59834696063997,4.58731166768678,4.57635910413397,4.56684507166642,4.55881206200994,4.55113629749561,4.54361388028899,4.5364629879783,7.0352685992811,7.4013350441315,4.40967827964075,7.24974796413473,1.15842089135697,4.04480411666196,3.84052700372308,7.6483727053834,8.77695407001361,4.68951133442184,-0.00940721603522402,4.68829243984559,351
4.68711876863526,4.67357621865215,4.66069949578057,4.64602417999636,4.63190948317771,4.61848120004776,4.60557010600942,4.59451360579956,4.58435504627417,4.57419538168866,4.56538931597625,4.55797375115712,4.55071400019203,4.54372022367187,4.5368913452348,7.03174125876313,7.39815572170557,4.4114640703275,7.24047046672564,1.14406355157203,4.04094378549499,3.83600551900423,7.64892089743595,8.76606686570123,4.67888522381037,0.00916377621414897,4.67795499242111,352
4.67497606023205,4.68074137283517,4.66739352916822,4.65233999046448,4.63783096822764,4.6240900708406,4.61115225766564,4.60005713660127,4.59005654817804,4.5798523780038,4.57078575912626,4.56288879373149,4.55545459374216,4.54828232378104,4.54148463430196,7.06304816338817,7.40231126708071,4.41454222635056,7.24387030895551,1.14686262461682,4.04690348762196,3.84759114526876,7.66063727383249,8.77468406170379,4.68711876863526,-0.0106850680565653,4.68566112828861,353
4.6855512979349,4.66898969870105,4.65766775494585,4.64362137236234,4.62976523284347,4.61640681791408,4.60376920507246,4.59319881420687,4.58374223857447,4.57419538168866,4.5660134707869,4.55891680147063,4.55198035747397,4.54531401883473,4.53903038348355,7.10249935577465,7.41039549350414,4.41210714546205,7.23705902612474,1.14329880629052,4.0384794293807,3.85967652505594,7.66275926308719,8.77565755344804,4.67497606023205,0.0116617163585626,4.67388958157634,354
4.70528697732286,4.67907099382763,4.66654746566299,4.65195834748685,4.63754056601854,4.62379565011126,4.61055565826443,4.59925271222405,4.58934563564112,4.57933942595357,4.57078575912626,4.56341025173986,4.55619000376637,4.54923455365779,4.54276272585947,7.15383380157884,7.41160462501148,4.41782804713726,7.23345541862144,1.14412725395452,4.03900801718263,3.85946575468947,7.66031693766521,8.78452968920259,4.6855512979349,0.0205598137787731,4.68472716354409,355
4.69610718098019,4.69610718098019,4.68166815696082,4.66570068572812,4.65023914935567,4.63550538578416,4.62124036616559,4.60896298422679,4.5980448610455,4.58710804316968,4.57759341821786,4.56954300834494,4.56174062806076,4.55429785561433,4.54732918629824,7.20934025660291,7.41165900156916,4.41154902848566,7.23489842031483,1.15174222872228,4.04567939024082,3.86451202275709,7.66855643510778,8.7868080299054,4.70528697732286,-0.00658643234824752,4.70269361332844,356
4.67646706787013,4.68647363705213,4.67114517491162,4.65538790214871,4.64073036138664,4.62683382562412,4.61363426440022,4.6022659728407,4.59198362418392,4.58159444945939,4.57233702889285,4.56434819146784,4.55660999537271,4.54923455365779,4.54233687681652,7.29844510150815,7.42160233362525,4.40674363721072,7.23705902612474,1.13728798152994,4.04041622019655,3.88176996225713,7.70188741638925,8.784269414075,4.69610718098019,-0.0170073230058253,4.69347439087595,357
4.67804883140066,4.66805108402729,4.65319815499867,4.63812128612778,4.62458057950791,4.61174850134821,4.59955444720246,4.58904080405821,4.57933942595357,4.56954300834494,4.56090476969008,4.5533504372583,4.54595082632812,4.53892354016916,4.53238441626244,7.34018683532012,7.42892125654236,4.40692654285021,7.21395238543163,1.1206346727026,4.03759782833621,3.88998187455127,7.71332895228145,8.79239774235691,4.67646706787013,0.00322062675938048,4.67482820464128,358
4.68767140749983,4.66945867587045,4.65481712587751,4.63995801147376,4.62683382562412,4.61393169165666,4.6016640466588,4.59127408079598,4.58159444945939,4.57150998449546,4.56247143145498,4.55461346237094,4.54690527785612,4.5396712037554,4.53292202178047,7.39510754656249,7.43196888246635,4.40318863172584,7.21799353714728,1.12226370899939,4.03706849440237,3.89182029811063,7.71479794847127,8.79306580590852,4.67804883140066,0.0109799903056081,4.67669141719422,359
4.68407378358356,4.67981372898386,4.66475897739975,4.64956977328478,4.63608728862281,4.62281362116069,4.61035671267539,4.59955444720246,4.58944722552286,4.57913417143725,4.56995743023235,4.56205389491446,4.55440306893444,4.54711725453947,4.5403116136396,7.39079852173568,7.4285827174245,4.40273571376357,7.19142933003638,1.13667848947457,4.04270032906976,3.88526826811933,7.72117129193303,8.79315687091382,4.68767140749983,-0.00324190549473981,4.6873156890783,360
4.66898969870105,4.67786287138153,4.66306166440387,4.64794227783196,4.63443768366866,4.62094510510345,4.60846475293752,4.5976419195673,4.58751525074937,4.57728498249856,4.5681949498632,4.56059114259012,4.5533504372583,4.54648118963941,4.54009818924438,7.40000951716269,7.43129375096774,4.40229483984637,7.18425000579334,1.13581172965722,4.04059210622285,3.8885496492425,7.71254221941712,8.79236736522481,4.68407378358356,-0.0164096307820229,4.68539932948307,361
4.65795237142706,4.66522994241575,4.65224459337402,4.63812128612778,4.62507084769443,4.61184784074133,4.59985609116432,4.58965037433005,4.58026255028191,4.5704752161912,4.56174062806076,4.55440306893444,4.54743513533685,4.54063166485052,4.53431844501614,7.40913644392013,7.43697076785972,4.39996477980489,7.18841273649695,1.11962333585757,4.03282370557385,3.89508028469783,7.71038447015908,8.79828861947321,4.66898969870105,-0.014516765460347,4.67246913688741,362
4.68277916531507,4.65224459337402,4.63918506457537,4.62487476926243,4.61184784074133,4.59915211366253,4.58792229257854,4.57862085075455,4.57016457678928,4.56142726304017,4.5533504372583,4.54648118963941,4.53988471928946,4.5335667671284,4.52785708288542,7.46164039220858,7.44117961734631,4.39808451404752,7.17949850013241,1.09804546138521,4.02588726157719,3.89569035080725,7.68962736759845,8.79029955241563,4.65795237142706,0.0233155128680812,4.65946365244699,363
4.66711158752827,4.67544223897342,4.6623063773589,4.64851699049146,4.63531134290008,4.62222394055392,4.61055565826443,4.60066003051021,4.5913754749659,4.58179919966485,4.57285358451155,4.56507709242165,4.55786891287008,4.55071400019203,4.54425177101867,7.5076900778199,7.45328373331412,4.38949864951258,7.1708884785125,1.11202197557803,4.03883185229184,3.91760738372205,7.69250121506949,8.78856293837571,4.68277916531507,-0.0167759765023596,4.68388756403063,364
